shop_name,shop_address,location
木头人创意手工蛋糕(大成名店),仙林街道杉湖西路9号31栋16室大成名店南京银行旁第一家,"118.927717464,32.1081243485"
Geeksweet即可烘焙(九霄梦天地店),学衡路九霄梦天地广场一楼,"119.219021616,36.4863502741"
胖小鲜砂锅麻辣烫(迈皋桥总店),红山路高家村42号,"118.816545129,32.1080870021"
亚东俱乐部绿色餐厅,仙隐北路19号,"118.917605857,32.0975505689"
小米鱼市(新港店),南京开发区兴智商业街,"119.010255184,31.4894883158"
华润苏果(亚东新城购物广场店),学衡路与文范路交叉口旁,"118.922371162,32.1010402551"
辣啡(彩虹广场店),和燕路彩虹广场4楼F-20,"118.826355409,32.1242474999"
云中食品店(仙林店),仙隐北路12号亚东商业广场A18号,"118.914592307,32.0989078668"
麦当劳(仙林亚东城得来速店),仙林大学城学衡路1号,"118.922921958,32.0996526291"
落端云串串香(马群店),马群新街18号,"118.902350574,32.0566105245"
大通冰室(水平方美食广场店),学衡路5号水平方美食广场一楼,"118.921835524,32.0999867348"
鸢溪花,金尧路18-9号,"118.891757757,32.1322371752"
李疯子烤牛蛙(万谷慧生活店),华电路1号万谷慧生活B1层,"118.819881996,32.1078681216"
西尾抹茶(仙林店),仙林大学城学衡路亚东商业街西尾抹茶,"89.1467461796,27.7720204691"
遇见咖啡酒吧餐厅,文苑路9号康桥圣菲底商,"118.937834408,32.1123133023"
苏典面馆(迈皋桥店),高家村42号高桥商场肯德基旁,"118.816623656,32.1082425615"
蒂力蒙休闲站(彩虹广场店),和燕路晓庄彩虹广场4楼,"118.826355409,32.1242474999"
CoCo都可(仙林大学城二店),仙林大学城亚东商业街1-20号,"89.1467461796,27.7720204691"
小蜗LittleForest(万谷慧生活店),华电路1号万谷慧生活1层,"118.819881996,32.1078681216"
麋鹿花之,学衡路九霄梦天地2楼,"118.921847935,32.1010390363"
一鸣真鲜奶吧(爱尚街区店),仙林街道文范路9号05幢107室,"118.92152724,32.1015177291"
一点点(华银路店),华银路20号燕升园一幢103室,"118.864379469,32.1170298275"
一心亭创意料理,仙隐北路12号B16室,"118.914713252,32.0987858886"
鱼无双(万谷慧店),华电路1号万谷慧生活4层,"118.819881996,32.1078681216"
南小灶,南大和园165号,"118.968096027,32.1139020685"
前帽胡同(仙林店),学森路8号高科荣境商业街2楼（香悦澜山对面）,"118.984857897,32.1327883886"
鸡鸣汤包(仙林店),学则路二楼湾一楼,"118.926921427,32.0948328208"
糊世刺身(晓庄彩虹广场店),和燕路408号，彩虹广场4楼,"118.826355409,32.1242474999"
果燃掂(仙林金鹰店),学海路1号,"117.449933395,38.8739010593"
京茶山手作茶物(南邮广场店),学海路28-6号104,"118.9304923,32.1262671033"
肥叔锅贴,亚东步行街学衡路5号,"89.1467461796,27.7720204691"
赵崽儿川式面品料理(金鹰湖滨天地店),仙林街道金鹰湖滨天地B区负一层BF-07号,"111.281295146,34.7717776729"
快乐柠檬(仙林大学店),仙林大学城学海路1号金鹰奥莱城D馆G层,"118.932666334,32.1088124297"
北疆饭店(新港店),南京开发区兴智路商业街美食街区10号,"118.883428038,32.1468275245"
川之杰山城人豆花鱼(迈皋桥店),华电路长营村39号,"118.819732061,32.1103422557"
堡戈IT'S BURGER(南大仙林店),仙林大道168号165栋30室,"118.967994075,32.1142170687"
戴小姐的比萨店(仙林店),南大和园165栋24室,"118.968770331,32.1141457223"
肯德基(南京仙林文苑店),南京市栖霞区仙林文苑路108号,"118.928569429,32.1080051103"
京门烤鸭(金鹰奥莱城店),仙林大学城学海路1号金鹰奥莱城D馆1层,"118.932666334,32.1088124297"
屋头串串香(仙林湖旗舰店),学森路8号荣境品苑2-46栋16-126,"120.583360352,31.3196460688"
1點點(马群新街店),马群新街39号,"118.902592723,32.057656189"
尤广记牛杂王(晴天广场店),仙林文枢东路7号晴天广场1楼,"118.920151935,32.1033185395"
馋胖肉蟹煲(南邮广场店),学海路南邮广场,"118.931409516,32.1268435006"
格洛塔轻食(马群花园城店),中山门大街699号招商花园城315-317号,"118.901546994,32.0571730349"
郭家大院红烧大鱼头(南大和园店),仙林大道166号南大和园商业街,"118.969009086,32.1141531033"
船木章鱼小丸子、寿司(万谷慧店),华电路1号万谷慧生活B1层,"118.819881996,32.1078681216"
百粥坊(九霄梦天地),仙林学衡路1号九霄梦天地B1楼,"118.922921958,32.0996526291"
胖鱼头(晓庄店),和燕路408号,"118.826200048,32.1243328368"
小萨披萨(东城汇店),仙林大学城文苑路8号东城,"116.421884701,39.938574013"
salud冻酸奶(仙林金鹰店),仙林学海路1号仙林金鹰湖滨天地B1F-05-1,"111.281295146,34.7717776729"
大成烤冷面,仙林大学城大成名店公园一楼,"118.928734011,32.1078233719"
DQ(仙林金鹰二店),学津路1号4楼,"121.423119559,31.1695906115"
手撕烤鸭,文枢东路1-15号斐然宾馆,"118.91696852,32.1030248302"
千千素爱素食主题餐厅,灵山北路18号兰德地理信息产业园3幢,"118.927339659,32.0893290841"
京茶山手作茶物(马群店),马群新街10号,"118.90240546,32.0563845248"
满堂香串串火锅(仙林总店),文苑路东城汇负一楼,"118.915192073,32.1035541116"
馋胖肉蟹煲(东城汇店),仙林大学城文苑路8号东城汇B1层,"118.915192073,32.1035541116"
50岚(仙林金鹰二期店),仙林街道学津路1号金鹰湖滨天地B区四层将D-31号,"111.281295146,34.7717776729"
遇见鱼多多,红山路高家村42号底商,"118.816545129,32.1080870021"
川西集市园区店(生命科技园店),仙林街道纬地路9号仙林生命科技创新园招商中心B楼三楼,"118.965241661,32.1359484776"
张记龙虾,马高路南湾营馨康苑23栋101门面房,"118.899877171,32.0404295565"
牛哥的凉皮铺(花园城购物中心店),中山门大街699号花园城购物中心B1层,"118.902112972,32.0583979986"
紫金虾坊,马群街33-1号,"118.896956519,32.0550307918"
麦当劳(仙鹤门地铁站店),仙鹤门地铁站1号出口,"118.910249464,32.091959452"
旺角柳枫(万谷慧生活店),华电路1号万谷慧生活广场3F层,"118.820279249,32.108779383"
好菜好饭,马群新街110号,"118.901976483,32.0612348533"
四云奶盖贡茶(仙林金鹰二期店),仙林街道学津路1号,"118.929296909,32.1064515201"
大牛烧烤,文苑路108号，仙林大学城大成名公园店负一楼,"118.928569429,32.1080051103"
米芝莲,金鹰奥莱城,"120.179080793,33.3459719224"
沙拉拉轻食(迈皋桥店),迈皋桥和燕路386-1号弘燕名居,"118.820697162,32.1174771252"
LINNA CAFE&BAR;,风华路1号仙林曼度广场1楼,"118.935340484,32.0995601196"
CoCo都可(仙林大学城一店),仙林大学城文苑路108号1001,"118.928407991,32.10794252"
增和记蒙自米线(学则路店),学衡路1-29号二楼湾一楼,"118.922849277,32.0995929711"
茶野(九霄店),九霄天地3楼,
彤德莱(尧化门店),新尧路22号,"118.883393095,32.1290885276"
戴小姐的比萨店(丁家庄店),丁家庄水云方美食广场二楼,"118.863632242,32.1186077483"
渔黍日式捞粉,学津路金鹰湖滨天地B区负一楼,"111.281295146,34.7717776729"
