shop_name,shop_address,location
五谷渔粉(五味草堂),淳溪镇镇北路28号-12,"118.873432563,31.3292378047"
金隆兴汤包店,淳溪镇天河路18-1-2号,"118.872318087,31.3269605427"
弥牛正宗贵州黄牛肉馆,淳溪镇宝塔路218号-8,"118.892452797,31.3295733604"
馋嘴鱼(凉皮.古柏店),古柏镇农贸市场B19号2楼,"108.180385838,23.7147980154"
蒂米雪·意式手工冰淇淋(双牌石店),漆桥镇新港西路56号金地名阁1幢104室,"118.997120698,31.3910407443"
曼可基(高淳店),古柏经济开发区商业街A,"113.122822225,36.1955332979"
鸭来哒秘制烤鸭肠(镇北路店),淳溪镇镇北路29号,"118.873274339,31.3294570338"
火焰山(烧烤),淳溪镇淳中路39号,"118.874192339,31.3313926458"
梅花糕,淳溪镇学山路19号,"118.876590057,31.3299244594"
又卷烧饼(镇北路店),镇北路28号-22,"118.873696155,31.329279652"
毛公埠老面馆,淳溪镇宝塔路269号红太阳财智广场11、12幢6025室,"118.90898959,31.3361824277"
1987手工甜品,淳溪镇宝塔路269号红太阳财智广场2幢8125号,"113.233064177,23.2170717598"
辣當家私房菜,淳溪镇王村258号,"118.87069303,31.3352231932"
有钳龙虾外卖连锁(高淳店),淳溪镇北漪路8号10区11号门面,"118.888709715,31.331895483"
欣欣水果(华天店),北漪路与淳安东路交叉口西50米,"118.888384239,31.3323814899"
星哥烧烤,淳溪镇北岭路88号-45,"118.876429609,31.3370683999"
晨光烧饼,淳溪镇镇北路36号幢16室,"118.869978877,31.3283309112"
爱马仕炒饭,淳溪镇宝塔路101号-42,"118.88520812,31.3323708774"
曼可基(双牌石店),漆桥镇漆桥西路14号,"119.000303368,31.397326409"
安特鲁烘培坊,双牌石东街,"119.00129906,31.3954485723"
回味鸭血粉丝汤,淳溪镇北岭路96号-47,"118.877766198,31.3370594554"
乡水茶座(东坝店),东坝镇胥溪路9号26-6,"119.06899451,31.2977157118"
老香港,淳溪镇镇北路22号-13,"118.874979198,31.3298082288"
末茶,淳溪镇学山路26-12号,"118.876656569,31.3300378618"
私奔,淳溪镇栗园路9号1幢105室,"118.876934477,31.3311674034"
猢狲花甲(小河沿店),淳溪镇小河沿32号,"118.877334652,31.3268533765"
蜜雅涂,淳溪镇固城湖北路55号67,"118.884079399,31.3376359113"
兰州拉面(高淳店),淳溪镇宝塔路350号-52,"118.909288485,31.3333138836"
水西门烤鸭,淳溪镇北岭路88号-50,"118.876429609,31.3370683999"
甄选,淳溪镇镇北路16号,"118.876297012,31.3302647747"
川味鱼府,淳溪镇天河路18号-16,"118.872372235,31.3271849014"
一0五土菜馆,淳溪镇淳安路5号105室,"118.882224605,31.3317210708"
鲜小二·馋掉牙,淳溪镇宝塔路269号红太阳财智广场2幢8126号,"113.233064177,23.2170717598"
五二七烧烤,淳溪镇宝塔路196号1幢101室,"118.890239443,31.3298915048"
刘帅麻辣烫,淳溪镇中山大街188号1幢-1,"118.872955215,31.3285894928"
陈记锅贴,淳溪镇镇北路36号3幢80号,"118.87000403,31.3283494188"
漫滋味,淳溪镇凤林山庄8号-22,"105.447212698,28.9031169567"
麻辣粉丝,淳溪镇栗园路1幢101室,"118.879251096,31.3323196326"
华子炒饭,宝塔路101号2幢26号,"118.886823498,31.3320138884"
西施炒饭beauty rice,淳溪镇学山路22号7号,"118.876893943,31.330021102"
农夫烧烤,淳溪镇北岭路96号-16,"118.877766198,31.3370594554"
三七凉粉,淳溪镇宝塔路101号-35,"118.885438211,31.3323854889"
福源特色菜馆,固城湖北路68-11号,"118.88452638,31.3398190404"
小财凉面,淳溪镇宝塔路196号1幢104,"118.890239443,31.3298915048"
大脸鸡排(双牌石),漆桥镇漆桥西路10号,"119.000427191,31.3974093264"
沙县小吃,北岭路江山星园186号12栋109室,"118.90698318,31.3405874155"
好享吃炸酱面,淳溪镇中山大街189号,"118.87287451,31.3272308287"
寅春百年老卤面(石臼湖北路店),淳溪镇石臼湖北路15号-2,"118.893795112,31.3371999457"
叫了个鸡(古柏店),古柏万悦城门面房2-12,"118.951979105,31.3698200907"
独制鸭肠,淳溪镇通贤街33号,"118.873908265,31.3267754465"
伊藤家(奶茶),漆桥镇淳中路10福克斯流行广场第5层第5-005区,"118.877007803,31.3291529147"
江枫鱼火,淳溪镇石臼湖北路76号4幢116室,"118.896842024,31.3444022082"
刘氏大虾,淳溪镇宝塔路198号-4,"118.890771594,31.3298043269"
汤信麦香鸡(高淳二店),淳溪镇栗园路35-1,"118.878730978,31.332227681"
椿林麻辣烫(双牌石店),漆桥镇新港西路9号,"118.999217714,31.3910996623"
那时光烧烤,淳溪镇固城湖南路11号,"118.884320022,31.3286034114"
布兰诺,中山大街229号,"116.652495556,39.9120734123"
第七街1973邢记臭豆腐(古柏店),经济开发区茅山路古柏菜场2楼,"118.945424396,31.3679290174"
生煎锅贴馆,北漪路8号1-5,"118.887752121,31.3322575618"
和善园(古柏店),古柏镇社区服务中心一层12号古柏菜场北门,"118.945025026,31.3681428819"
三味小吃(财智广场店),淳溪镇宝塔路269号红太阳财智广场2幢8125号,"113.233064177,23.2170717598"
合和乐·台式轻餐(财智广场店),淳溪镇宝塔路269号红太阳财智广场11、12幢6017室,"118.90898959,31.3361824277"
北岭山庄老面馆,镇兴路海邦药房旁,"118.888783555,31.3292288337"
土家酱香饼(古柏店),经济开发区茅山路北侧社区服务中心楼一楼6号,"118.945025026,31.3681428819"
汉霸小吃店,镇兴路177-9,"118.888283063,31.3358208386"
江氏牛羊肉汤(古柏店),经济开发区茅山路A15号,"119.345422763,31.3598175255"
loft(酸菜鱼.古柏店),古柏镇古檀大道3号,"118.952117147,31.3616258915"
面达人小吃(雅居乐店),淳溪镇双高路15号17幢104室,"118.924652041,31.3443692316"
小时光(古柏万悦城店),经济开发区茅山路88号万悦城3幢5号室,"118.951979105,31.3698200907"
川福楼,淳溪镇北岭路182号-3,"118.899184047,31.3391510955"
御品烤鸭(三店),南京高淳经济开发区古柏镇古柏菜场4楼11号铺,"118.945424396,31.3679290174"
唯蜜甜品与你相遇,淳溪镇曼度老街东2号楼202B,"116.461884708,39.8430064479"
张生记正宗鸭血粉丝汤,淳溪镇淳中路48号2幢104、204室,"118.874629375,31.3312891868"
1间炸鸡店(高淳店),宝塔路39号5幢114室,"118.881633711,31.329212474"
欣欣水果(碧桂园店),淳溪镇石臼湖北路76号高淳碧桂园6幢101室,"118.895232064,31.3472251353"
胖子小吃,康乐路与甘霖路交界处门面西7号,"121.469554111,31.2484940971"
解馋坊特色小吃,淳溪镇北漪路8号4区418号,"118.887244803,31.3314621509"
锅哥粑粑,淳溪镇镇北路36号3幢78号,"118.87000403,31.3283494188"
福建千里香馄饨王,淳溪镇镇北路36号3幢69号,"118.87000403,31.3283494188"
正宗重庆鸡公煲,淳溪镇中山大街168号1幢-5,"118.873010478,31.3278490956"
欢喜手工水饺,淳溪镇中山大街248号,"118.872633325,31.3301465657"
孫家小厨,淳溪镇北岭路281号-2,"118.90057277,31.3397588482"
手抓饼杂粮饼,淳溪镇石臼湖北路27号一楼A-20号,"118.893650772,31.3411967345"
千里香馄饨,淳溪镇华天农贸商城5区507室,"109.514681245,36.61600844"
正城西饭店,淳溪镇北岭路6-2号,"118.871572194,31.3377768204"
虾嵿红,淳溪镇镇北路34号2-21,"118.870626376,31.3281238633"
淳一扬面馆,淳溪镇栗园路52-2号,"118.880798376,31.3330995665"
阿里小伙龙虾盖浇饭,淳溪镇太安路456号,"118.872306117,31.331215044"
徐记金陵烤鸭(华天店),高淳县淳溪镇北漪农贸市场内,"118.971899793,31.3363813481"
鸿运龙虾,高淳县淳溪镇石臼湖北路19-14号,"118.971899793,31.3363813481"
金陵汤包王,栗园路,"118.194666236,29.7947946836"
俗人面馆,淳溪镇北漪路11号1幢-2室,"118.889013971,31.3317786582"
任师傅啵啵鱼(古柏店),古柏镇桃源雅居A区茅山路A61号,"118.946877476,31.3670728192"
重庆鸡公煲,淳溪镇镇北路10号1幢01,"118.876005945,31.3301613908"
特色燃面,淳溪镇宝塔路39号5幢113室,"118.881633711,31.329212474"
碧桥面馆,淳溪镇胥河路52号,"118.89747837,31.3402914537"
古柏面馆,淳溪镇北漪路5号8区814号,"118.887767123,31.3311933753"
中国兰州拉面,淳溪镇万家路31号,"113.11537151,29.3669516563"
我家奶茶(双牌石店),漆桥镇双牌石大街172号,"119.000027711,31.3919584867"
正宗毛公埠老魏面馆(古柏店),古柏镇桃园雅居A区茅山路A30号,"118.944667427,31.3658969639"
悠卷烧饼,淳溪镇栗园路35号,"118.878730978,31.332227681"
曼可基(凤山店),古柏镇韩村集镇韩东4组,"118.932480708,31.3965461429"
金陵汤包王(古柏店),古柏镇社区服务中心一层8号,"118.945025026,31.3681428819"
美石记石锅拌饭(古柏店),古柏镇经济开发区茅山路A14号,"118.934393119,31.3976730486"
四川熟食,淳溪镇石臼湖北路19号19-18,"118.893677222,31.3403603481"
火龙烧烤,华天菜场西门,"113.016070373,28.1707917458"
鱼娃相恋,淳溪镇宝塔路269号红太阳财智广场2幢8118号,"113.233064177,23.2170717598"
炸鸡情侣(80后奶茶),淳溪镇北漪路10号2幢101室,"118.889161755,31.3319347769"
美满吉,高淳区宝塔路,"118.895419212,31.3297102268"
果鲜生,淳溪镇镇兴路120号-1,"118.878731954,31.3342402061"
今露水果(古柏店),古柏镇茅山路B区B24号,"118.936026716,31.3600769304"
禾亲水果超市,淳溪镇吴家新村9号,"118.894120013,31.332235862"
忆思焙甜,淳溪镇学山路22号7室,"118.876893943,31.330021102"
张姐脆皮鸡饭,淳溪镇北岭路160-13号,"118.88611972,31.3384496208"
慢茶,淳溪镇甘霖路自南向北第一间,"118.892243288,31.3391536959"
沂蒙羊肉汤,淳溪镇天河路7-3,"118.871511001,31.3277666055"
有滋味,淳溪镇宝塔路39号3幢105室,"118.881633711,31.329212474"
小赵汤包,康乐路与甘霖路交叉口东50米,"118.878018789,31.3369634321"
青露(北漪路店),淳溪镇北漪路10号1幢-4,"118.888965283,31.3318726578"
杂粮煎饼,淳溪镇石臼湖北路27号A04,"118.893650772,31.3411967345"
铁板炒饭炒面(河城店),淳溪镇南塘村南三202号,"118.922820819,31.3406437798"
傅氏土菜馆,淳溪镇北岭路217号-38,"118.88948521,31.338967235"
大不同小吃店,淳溪镇北岭路88-35号,"118.876270644,31.3378020986"
王师傅面馆,淳溪镇镇北路36号3幢65号,"118.87000403,31.3283494188"
陶记面馆,凤岭山庄8-22号,"118.882124813,31.3364747868"
食八号,高淳县淳溪镇镇兴路6号,"118.971899793,31.3363813481"
啵啵特色香满十二羊肉汤店,淳安路5号,"118.8823295,31.3315194532"
陶记麻辣烫,淳溪镇北漪路16号-10,"118.887823006,31.3324432866"
殷纪一锅鲜,古柏镇桃园雅居茅山路A36号,"118.946711729,31.3674234726"
百年面霸(木桶饭古柏店),古柏镇经济开发区茅山路51-2号03栋商住楼111,"118.945451692,31.3671361338"
蜀湘居(古柏店),古柏镇桃源雅居A区茅山路A9,"118.946877476,31.3670728192"
一爪天下,镇兴路187号银江商业中心-7号室,"118.895070204,31.3335925443"
叫了个鸡(高淳总店),吴家新村44号,"113.327890309,30.6720268483"
美味花甲(古柏店),古柏镇联合村太水56号桃园雅居二期,"118.944667427,31.3658969639"
哈尔滨饺子馆(高淳店),淳溪镇石臼湖北路27号101室,"118.893650772,31.3411967345"
鹏来土菜馆,淳溪镇官溪路159号,"118.877118348,31.3240557725"
味之道中餐连锁,淳溪镇甘霖路自南向北第二间,"118.892243288,31.3391536959"
沙县小吃(古柏店),茅山路a36号附近,"118.946711729,31.3674234726"
卡乐滋(古柏万悦城店),经济开发区茅山路88号万悦城2幢12室,"118.951979105,31.3698200907"
上海五味麻辣烫,淳溪镇北漪路8号5区511门面,"118.887713404,31.3323057566"
洪大炸鸡腿,淳溪镇通贤街19号,"118.881774527,31.3288545205"
久远面馆(古柏店),古柏镇茅山路商业街北侧新区医院以西51-2社区服务中心,"118.947607744,31.367366046"
明记豆花鱼,淳溪镇康乐路怡城菜场对面,"118.892243288,31.3391536959"
澳洲花甲(双牌石店),漆桥镇双牌石大街22号,"119.000411299,31.3951703148"
烤鸭芮记熟食(古柏店),古柏镇弄贸市场B6、B7号,"97.6639441504,23.8875520684"
老街家常菜,迎薰门13号,"118.874869891,31.3243319553"
镇江锅盖面,淳溪镇丹阳湖北路107号,"118.902304712,31.3432506657"
农家小院,淳溪镇天河路31-6号,"118.871094127,31.3283838658"
高淳手擀面(双牌石店),漆桥镇漆桥西路50号,"118.998817806,31.396276803"
如意馄饨(云鼎店),淳溪镇丹阳湖北路17号一楼东区01号,"118.902087055,31.3367627458"
西安面馆(北岭路),北岭路附近,"115.819008277,28.692755787"
奥尔良烤肉(古柏店),古柏镇菜场11号,"118.934393119,31.3976730486"
茶李先生,淳溪镇中山大街166号1幢-33,"118.873395582,31.3275935735"
陈记家常菜,高淳县淳溪镇胥河路56号,"118.971899793,31.3363813481"
良子海鲜烧烤,淳溪镇学山路28-3号,"118.876427263,31.3311850111"
忆口香龙虾馆,淳溪镇王村康乐路175号,"118.888426021,31.3363458496"
小锅子,淳溪镇淳东路37号1幢102室,"118.880484946,31.3326030136"
爵士西餐,淳溪镇天河商城三楼3119号,"118.869545373,31.3281482022"
巴伐利亚西餐厅,淳溪镇天河商城三楼3107号,"118.869545373,31.3281482022"
日月潭水果食品,淳溪镇镇北路22号,"118.874783619,31.3296469181"
小于水果炒货,漆桥镇双牌石大街47号,"118.999843502,31.3940362972"
欣欣水果(镇北路店),淳溪镇镇北路16号,"118.876297012,31.3302647747"
地头小巷,淳溪镇镇北路11号,"118.875807981,31.3303952564"
淳鑫冷冻批发(古柏店),古柏社区服务中心楼3号,"104.059329374,30.754061571"
茶米茶,淳溪镇中山大街189号-7,"118.873033206,31.3271697838"
包子铺,淳溪镇小河沿40号,"118.877334652,31.3268533765"
阳光果园大卖场(双牌石店),双牌石大街65号,"119.000068247,31.3937264714"
果缤纷(古柏店),古柏镇古柏菜场04幢库房12号门面房,"118.945424396,31.3679290174"
贰拾玖味臻面馆(学山路店),淳溪镇学山路26-12号,"118.876656569,31.3300378618"
徐州牛羊汤馆,淳溪镇中山大街188号1幢-1,"118.872955215,31.3285894928"
海清水果(古柏万悦城店),经济开发区万悦城4幢2号,"114.01903385,22.738482037"
李记烤肉饭,淳溪镇镇兴路45号东侧临时房屋7号,"118.875929253,31.3343364323"
蒸饺王(南京高淳店),中山大街259-4,"118.872442801,31.3288407258"
金花饭店,淳溪镇固城湖北路55号-21,"118.88404715,31.3371683315"
螺味集,淳溪镇栗园路16号,"118.877477033,31.3310468612"
啪啪脆油炸精品店,淳溪镇天河路66号,"118.872146745,31.3283569739"
桠溪人家,淳溪镇学山路28号-4,"118.876418331,31.3312319405"
叫了只鸡(淳中路店),淳溪镇淳中路37号-19号,"118.874950728,31.3302811287"
小心鸡,淳溪镇大丰路8号1幢8-6,"118.882432897,31.3353497053"
老二大排档,淳溪镇北漪路5号10区-17号,"118.887767123,31.3311933753"
臭豆腐(镇兴路店),淳溪镇中山大街259号,"118.872502711,31.3288410652"
淮南牛肉汤,淳溪镇淳中路36号-4,"118.87523621,31.3304064378"
淳美小吃店,淳溪镇镇北路36号1幢6号,"118.870431623,31.3281234717"
肥仔盖浇饭(学山路店),淳溪镇学山路95号,"118.876043248,31.3312755773"
和菜馆,镇兴路162号,"118.885857235,31.3342765178"
巧滋味时尚餐厅,淳溪镇北漪路16号-8,"118.888101753,31.3324359925"
口留香面馆,淳溪镇北岭路96号-44,"118.877766198,31.3370594554"
正宗山东杂粮煎饼,淳溪镇栗园路41号1幢101室,"118.879007207,31.3323805678"
好吃不贵土菜馆,淳溪镇栗园路33-1号,"118.87863441,31.3320345544"
家常菜馆,高淳康乐路,"118.882583492,31.336884193"
兰州拉面,镇北路36号3幢72号,"118.87000403,31.3283494188"
好芝味.芝士饭(高淳店),淳溪镇小河沿28号,"118.877334652,31.3268533765"
袁记南京冰糖蜜汁藕,淳溪镇北漪农贸市场内,"108.180385838,23.7147980154"
雨可(东坝店),东坝镇东风村,"119.070863817,31.2991579187"
蒋记面食府,淳溪镇固城湖南路17号,"118.884505726,31.3276590782"
腊英小吃,砖墙镇永成路十字路口,"118.847727718,31.2695216238"
大脸鸡排(固城店),固城镇人民南路,"118.972405747,31.2949468875"
橙士风,淳溪镇北漪路8号5区509室,"118.887713404,31.3323057566"
快餐,吴家小区02幢,"119.937306497,31.7943338224"
友和卤肉卷,淳溪镇华天商贸城208-1门面,"118.882586323,31.3282612063"
南京烤鸭,北漪农贸市场内,"108.180385838,23.7147980154"
约麻麻辣烫,淳溪镇镇北路28号-12,"118.873432563,31.3292378047"
味之源,淳溪镇固城湖北路68号-14,"118.884617394,31.3404104983"
六头油炸小吃,淳溪镇石臼湖北路18号1幢18-23号,"118.894145487,31.335629003"
美食客,漆桥镇漆桥西路12号,"119.00036528,31.3973678677"
湖南碗一面,淳溪镇固城湖北路55号-7,"118.884079399,31.3376359113"
正品香重庆鸡公煲,淳溪镇镇北路29号,"118.873274339,31.3294570338"
独一味面馆,淳溪镇胥河路88号-10,"118.897379444,31.3410897421"
三凤烤肉饭,淳溪镇镇兴路177号-6,"118.886053776,31.3346727546"
久运黄焖鸡米饭(古柏万悦城店),经济开发区茅山路88号万悦城2幢12号室,"118.951979105,31.3698200907"
叫了只炸鸡,固城镇育才西路,"118.972405747,31.2949468875"
华美滋,漆桥镇双牌石大街134号,"119.000054966,31.3924465619"
下午茶,淳溪镇甘霖路自南向北第一间,"118.892243288,31.3391536959"
慢城餐厅,淳溪镇北岭路96号-25,"118.877766198,31.3370594554"
德乾面馆(包子·双牌石店),漆桥镇新港东路102号,"119.003120014,31.3916814158"
漫妮甜品(古柏万悦城店),高淳经济开发区万悦城2幢10号,"118.94125915,31.3568478303"
鑫园烘培,淳溪镇石臼湖北路18号-,"118.894145487,31.335629003"
家香缘,石臼湖北路,"118.893895905,31.3400343494"
中骐面馆,淳溪镇北漪园19幢202室,"118.893122889,31.3332686123"
花甲叔叔,淳溪镇宝塔路39号7幢107室,"118.881633711,31.329212474"
荣味小吃(花山路店),古柏镇花山路8号,"118.95467025,31.3547592966"
砂锅麻辣烫(古柏店),古柏镇茅山路商业街A29号,"118.946557984,31.367324047"
阿青嫂美食,淳溪镇中山大街166号2幢-23,"118.874119167,31.3278612798"
芳芳美食,淳溪镇宝塔路29-2号,"118.880339748,31.3288577858"
红英饭店(双高路店),双高路28-43号,"118.931965854,31.3490824989"
大牌档,北漪路5号-17,"118.88803409,31.3314366096"
甜蜜时光,东坝镇振兴路与广通路交口西侧,"119.072393181,31.3056509645"
好福记面馆,淳溪镇华天商贸城205室,"118.882718166,31.3286006867"
吉吉奶茶,双高路11号,"118.877392772,33.2908356902"
济南名吃黄焖鸡米饭(老中医院店),淳溪镇固城湖北路8-2号,"118.884095173,31.3302292468"
悠然时光(古柏店),古柏镇桃源雅居A区A20,"118.946877476,31.3670728192"
俺家大食堂中式快餐,淳溪镇北岭路217号2幢30号,"118.889715216,31.3390582844"
醉美小龙虾(桠溪店),桠溪镇永宁西街14号,"111.147302996,37.5239682419"
瓦香鸡米饭,宝塔路101号-35,"118.885438211,31.3323854889"
可恋(古柏店),古柏镇社区服务中心一层古柏菜场北门,"118.945025026,31.3681428819"
潮汕砂锅粥,淳溪镇宝塔路208号103室,"118.891212843,31.3298919367"
果然好水果店,淳溪镇丹阳湖北路107号,"118.902304712,31.3432506657"
柠檬果饮,栗园路38号学田超市向东100米,"120.455376442,31.9328610065"
1+7中式快餐(雅居乐店),淳溪镇双高路15号高淳雅居乐花园23幢43号,"118.923247893,31.3447929726"
绣绣面馆,淳溪镇天河路86号1幢101-1室,"118.872318249,31.3291050995"
陈仪面馆(双牌石店),漆桥镇新港东路175号,"119.004898436,31.3923406835"
福鸿快餐(石臼湖北路店),淳溪镇石臼湖北路15号-2,"118.893795112,31.3371999457"
淳味面馆,北漪路8号3幢1号华天菜场西门,"118.888573801,31.3311617591"
李家小院土菜馆,淳溪镇迎宾路3―5号,"118.885165241,31.3295560032"
武汉黑鸭(天河华润苏果店),天河市场华润苏果一楼,"118.871860378,31.3285935645"
点击龙虾馆,淳溪镇河城86号,"129.301382142,42.7588728572"
顺达食品(河城店),高淳县淳溪镇河城大街,"118.971899793,31.3363813481"
青春炸串(河城店),淳溪镇河城大街,"118.892243288,31.3391536959"
城市花园咖啡店,淳溪镇天河商城三楼3096号,"118.869545373,31.3281482022"
家的味道,固城镇漕塘村,"119.005087691,31.2611093636"
金陵汤煲王,淳溪镇，北漪路8号,"118.88865375,31.3317084861"
平价水果干货店,淳溪镇北漪路5号3区311,"118.887767123,31.3311933753"
沙县小吃(富康花园门口店),淳溪镇北岭路31号-12,"118.884993616,31.33868896"
卷毛排挡,淳溪镇学山路26-7,"118.876756098,31.3302842132"
老擀面,淳溪镇镇北路27-103号,"118.873989035,31.3296757601"
相聚缘,北漪路8号4区406,"118.887244803,31.3314621509"
n2love诺恋,淳溪镇丹阳湖北路17号,"118.902087055,31.3367627458"
开饭啦(双牌石店),县和凤镇双牌石集镇,"111.716294177,25.9149329977"
沫沫面馆,北岭路168_16,"118.889862061,31.3384657526"
孔亮火锅,淳溪镇南漪路1-3号,"118.888995728,31.329406579"
战狼,淳溪镇石臼湖北路76号碧桂园4幢119室,"118.894249834,31.3469444539"
心浩小吃,古柏镇茅山路菜场04幢02号门面房,"118.934393119,31.3976730486"
OK烧烤吧,阳江镇新桥村,"118.870771951,31.3258818556"
每日鲜果园,淳溪镇北岭路88-43号,"118.876513529,31.3371701962"
清真兰州牛肉拉面(古柏店),经济开发区茅山路51-2号03栋商住楼102,"118.945451692,31.3671361338"
燕子小吃,淳溪镇八字角村王家庄37号富康花园对面,"118.885313971,31.3382748423"
镇江锅盖面,淳溪镇宝塔路101号-46室,"118.886826032,31.3310474018"
淮南牛肉汤,淳溪镇栗园路28号3幢104室,"118.878855932,31.3318172143"
味滋味,淳溪镇学山路268号-17,"118.87445868,31.3418928668"
江南一品鲜,淳溪镇北漪路8号8区807号,"118.888132883,31.3315093052"
云墨咖啡,淳溪镇淳安南村8号,"118.895764898,29.6147142255"
黄金鸡柳,淳溪镇栗园路悦达广场,"118.880592684,31.3334817721"
黄焖鸡米饭(双牌石),漆桥镇漆桥628号,"119.000578305,31.3912753193"
顶好吃黄焖鸡(古柏万悦城店),经济开发区茅山路88号万悦城3幢7号,"118.951979105,31.3698200907"
可悠茶饮(镇北路店),淳溪镇镇北路26号-15,"118.874070659,31.3292069333"
南京瑞鑫鲜冻.快洁菜(古柏菜场店),经济开发区农贸市场18号,"119.323833346,26.0600265223"
得客烤肉饭,淳溪镇北漪路5号6-4,"118.887876575,31.3322431415"
湖阳日夜拍档,淳溪镇天河路31-1号,"118.871051886,31.3280966077"
壹雅大脸鸡排(古柏店),古柏街道卫棠社区梨港路188号,"115.730279949,28.7987896669"
鑫鑫麻辣烫,淳东路37号1幢102室,"118.880484946,31.3326030136"
永寧人家(花山路店),经济开发区花山路8号1幢,"121.569668856,31.3507561089"
巴哥酸菜鱼(古柏店),古柏镇茅山路桃源雅居A7,"118.946877476,31.3670728192"
滋q,淳溪镇镇北路10号1幢03,"118.876005945,31.3301613908"
激情鱼滋味,淳溪镇镇兴路120号-1丹凤雅苑,"118.886668856,31.3313417381"
味果派(华天分店),南京市高淳区淳溪镇农贸商城11区10号11号,"118.892243288,31.3391536959"
小厨瓦香鸡(固城店),固城镇育才西路56号,"118.976607806,31.3115101668"
拉面(黄焖鸡.古柏店),经济开发区88号万悦城4幢9号,"118.192256132,26.6554430264"
一带①路(早餐店),小花村花中90号丹凤新村,"118.52831054,32.91431659"
名仕阁饭店,淳溪镇北岭路229号-17,"118.895596993,31.3393659938"
万盛龙虾,淳溪镇镇北路32-8-9号,"118.871412034,31.3286637389"
一杯茶,淳溪镇镇北路28号-23,"118.873696155,31.329279652"
味果派(碧桂园店),淳溪镇石臼湖北路76号碧桂园6幢103室,"118.894249834,31.3469444539"
面之缘,淳溪镇石臼湖北路76号高淳碧桂园6幢115室,"118.895232064,31.3472251353"
孙秀龙水果批发,淳溪镇水果批发市场111号,"113.676211494,36.566979275"
芸熙简餐,南漪路85-9号。,"118.889727518,31.3236529179"
元味水果店,淳溪镇康乐路83号,"118.883002033,31.3370001048"
伊乐麻辣烫(淳中路店),淳溪镇淳中路39号,"118.874192339,31.3313926458"
日月潭水果食品店,北岭路277-1号,"118.898413175,31.3395388034"
老撕鸡,淳溪镇牡丹路1-11号,"118.878677648,31.3340006176"
面好了土菜馆,淳溪镇固城湖北路66号,"118.884368281,31.3369389576"
青露(温州商贸城店),淳溪镇温州商贸城005号,"118.883931897,31.3289117395"
乌龙煎,淳溪镇镇北路10号1幢03,"118.876005945,31.3301613908"
固城砂锅,淳溪镇王村259号,"118.87069303,31.3352231932"
怡淳饭店,淳溪镇北岭路88-42,"118.875911805,31.3369777223"
喜来红排挡,淳溪镇镇北路34号2-5,"118.87122289,31.3273081547"
祥源地小吃,淳溪镇镇兴路45号东侧临时房屋4号,"118.875929253,31.3343364323"
想吃就吃,淳溪镇北漪路5号9-1,"118.887058245,31.3312742706"
荣燕饭店,淳溪镇北岭路186号江山星园1懂门面房,"118.906839776,31.3404943532"
壹嚸鲜茶,淳溪镇牡丹路15-3,"118.879324715,31.3306160684"
安庆馄饨(碧桂园店),淳溪镇石臼湖北路76号6幢114室,"118.896842024,31.3444022082"
邢氏海参馆,淳溪镇天河商城三楼3069号,"118.869545373,31.3281482022"
风味小吃(双湖明珠店),古柏镇双高路28号-15,"118.932845476,31.3499005296"
椒椒鸡便当,淳溪镇褒贬街小区中山大街205号,"118.872861988,31.3277983922"
燕子快餐,淳溪镇康乐路临时活动房11号,"118.892243288,31.3391536959"
鑫福来中式快餐连锁(古柏店),茅山路桃源雅居A区底商,"118.946877476,31.3670728192"
海燕小吃(双湖明珠店),经济开发区双高路28号-42,"118.932675159,31.3497695508"
大嘴巴,淳溪镇北岭路96幢22号,"118.874868484,31.3380842963"
中式快餐,淳溪镇北岭山庄29号,"118.87671509,31.3349085869"
黄金鸡柳(高淳店),华天菜场南门，巴弟鸡排,"120.648116578,31.3054592407"
安井美食(双牌石店),漆桥镇双牌石新港东路35-13号,"119.001313613,31.392291241"
丫丫小吃,淳溪镇凤岭山庄18幢-3,"118.882853582,31.3381982501"
澳洲花甲(沧溪店),阳江镇沧溪集镇80号,"118.820698607,31.3339634994"
天天美食,学山路101号,"105.067552793,29.5912034276"
云之味快餐,淳溪镇镇北路13号-5,"118.875667846,31.3300243408"
心味蛋糕,固城镇人民南路15号,"118.979853281,31.31447247"
辣妈餐厅(高淳店),淳溪镇大市场二十厅二楼,"118.892243288,31.3391536959"
冰芭蕾,淳溪镇小河路56号,"118.87789165,31.3256376614"
隔壁老王(各种小饭),固城湖南路11号-13,"118.884360748,31.3286594205"
左岸咖啡,淳溪镇天河商城三楼3033号,"118.869545373,31.3281482022"
延龙饭庄,淳溪镇镇北路53号,"118.869162317,31.3278591206"
周小饭,淳溪镇华天商贸城5区506室,"118.882718166,31.3286006867"
老纪水果(栗园路店),栗园路41号,"118.879003254,31.3322850007"
飞妹头土菜馆,淳溪镇镇北路34号2-5,"118.87122289,31.3273081547"
彩云面馆,淳溪镇甘霖路口东起第五间,"118.892243288,31.3391536959"
仟佰味烤肉饭,淳溪镇北岭路96号-49,"118.877766198,31.3370594554"
蒸饺王,固城湖北路,"118.884390185,31.3409900968"
淳蒸坊锅蒸馍,淳溪镇北漪路10号2幢101室,"118.889161755,31.3319347769"
小进水果炒货超市,淳溪镇宝塔路146号1幢12-13号,"118.885505388,31.3297859144"
胖嫂蛋炒饭,淳溪镇凤岭山庄18幢-7,"118.882853582,31.3381982501"
