shop_name,shop_address,location
桥头排骨(大厂店),欣乐路181号金宝商业广场一楼内,"119.170468817,34.5853933981"
奶酪时光休闲主题餐厅(大厂店),长冲街88号苏宁电器幸福蓝海影城4楼,"123.324570824,41.7731446904"
點茶(紫晶广场店),六合紫晶广场专诸巷30-24号,"118.849543145,32.3452138153"
肯德基(南京新华店),大厂区新华路520号,"118.770216172,32.2376665412"
千道寿司,大厂区新华路528号,"118.771115864,32.2374478696"
肯德基(六合紫晶店),南京市六合区雄州镇雄州街道紫晶广场一区5号楼一层肯德基,"118.850003795,32.3447596503"
张记蟹黄汤包(棠城西路店),棠城西路18号,"118.848839952,32.3508108403"
百年棠邑(老家印象一店),园林东路36号,"118.858109,32.3550840693"
熙默の秘密鸡地,毕洼西路246号海澜之家对面,"118.75850635,32.2384527098"
元祖食品(六合店),南京六合雄州镇泰山路80号,"118.852630954,32.3470739923"
奶酪时光(六合店),雄州街道专诸巷30-201号,"118.849882987,32.3451012698"
杨胖子砂锅麻辣烫,长冲步行街16号,"118.770422372,32.2363567762"
苗家米线,专诸巷路28号紫晶城华润苏果内,"118.848205962,32.345415933"
爱茜茜里,葛关路美利广场一楼818号,"118.756450865,32.2487005014"
50岚,葛关路美利广场一楼,"118.756450865,32.2487005014"
戴小姐的比萨(美利广场店),大厂葛关路818号美利广场一楼海棠花街内,"116.955076449,39.8953163551"
王记烧烤,乐园路229号恒丰世家对面,"118.759411842,32.2369156864"
一樽牛排(金宁广场店),金宁广场乐活城三楼,"118.848398776,32.3468873753"
文明私房菜馆,毕洼路242号,"118.758647563,32.2383398992"
CoCo都可(玉桥店),南京市六合区欣乐路恒丰广场一楼C区11号商铺,"118.757738676,32.238449768"
沈家寨土菜馆(总店),牛市巷5号,"119.920179,32.5027985972"
飞碟鱼,新华路138号,
锦川府火锅,河滨大道金宁银座1楼,"118.957797568,32.3780001904"
新战点比萨(六合店),文昌街68号,"117.424318707,40.0499802247"
西安特色面馆,新华路140号,
江南小镇(美利广场店),宁六路美利广场四楼,"118.756450865,32.2487005014"
甜觅,公园路20-5号,
