shop_name,shop_address,location
褚记北京烤鸭店(广州路店),广州路5号君临国际B座2楼,"118.788873415,32.0559162674"
厨娘.CN(新百店),中山南路3号新百A座8层,"118.791482949,32.0471182469"
落端云串串香(凤凰西街店),凤凰西街319号,"112.30462064,38.9988059529"
鸭得堡老鸭汤鸭血粉丝(抄纸巷店),抄纸巷11-20号,"118.795501265,32.0455998432"
王子牛蛙(抄纸巷店),抄纸巷3-1号,"118.794531868,32.0424693092"
京茶山手作茶物(和会街店),和会街40号,"118.772213446,32.0840610732"
桂皖小吃螺狮粉,小粉桥7-1号,"118.789013761,32.0597192228"
酵墅(吾悦广场店),湖北路51号吾悦广场1层1101铺,"121.101119892,31.1492101066"
猫山王榴莲甜品MusangKing(猫叔艾尚天地店),中山路100号艾尚天地A座3层302号,"118.79110945,32.0525823051"
70后饭吧(艾尚天地店),中山路100号艾尚天地A座4层,"118.79110945,32.0525823051"
鹿港小镇(新街口金鹰店),汉中路89号金鹰国际购物中心B座9层,"118.785588464,32.0478845682"
民国往事餐厅(新百店),中山南路新街口新百8楼美食汇,"118.791482949,32.0471182469"
清真·绿柳居菜馆(太平南路店),太平南路248号,"121.374694354,28.3723806135"
朱记小眼镜蒸饭,新街口正洪街广场五星电器北门,"118.793576826,32.0452954639"
鸡鸣汤包(狮子桥店),湖南路狮子桥7号,"118.784321071,32.0732642212"
