shop_name,shop_address,location
N多寿司(弘阳店),大桥北路48号,"118.729698141,32.1448530112"
a+手感面包(文德东路店),江浦街道文德东路21号,"118.639034172,32.0678217692"
重庆金老汉烧鸡公,苏宁天润城八街区旁,"118.74259415,32.1481519766"
HEY JUICE茶桔便(弘阳店),大桥北路印象汇后街美食街,"118.728854198,32.1462827247"
小香港食品(浦东路店),近郊浦东路1号,"125.371609722,43.8646416499"
寅春老卤面,大桥北路65号,"117.703912669,36.2273596091"
初心主题餐吧,泰来苑北门99栋104,"119.892870318,32.4781338129"
民国印象私房菜,新马路万江共和人和苑32栋106室,"118.709857716,32.116018014"
天情烧烤(龙虾),香溢紫郡广场内,"118.704082705,32.1810398177"
CoCo都可(金盛田广场店),龙华路8号的金盛田广场1F区016c-016d号商铺,"125.123088755,46.5362688169"
祈旺臭豆腐,大桥旭日上城三期沿街商铺,"118.743413311,32.1437112932"
苏串-串串香(新一城后街店),弘阳广场旭日上城3期3幢107室,"118.729824218,32.1470085105"
蓝湾咖啡(市民中心店),江浦街道象山路四号市民中心一楼,"118.632430865,32.0728357045"
红不让,文昌路小学边,"120.742849719,30.7575161804"
鸭太后 海之涯,柳州南路2号2幢109,"115.242272875,35.7328514603"
正宗酸菜鱼,天华南路18号天润城第九、十街区商业中心101室,"118.740916629,32.1493321762"
亮子烧烤,龙华路6号,"125.122792,46.5365303736"
鱼井源豆花鱼.简餐(金都汇店),泰达路金都汇广场一楼,"118.732079998,32.1407505263"
Meet Pizza(金盛田店),金盛田广场1楼小吃街内,"112.567628984,37.8742744139"
金陵食府总店,象山路9,"118.627345434,32.0763926379"
芝根芝底(天润城店),百润路天润城十二街区中国联通旁30米,"103.649092112,36.0929357148"
鱼首领我家酸菜鱼,滨江大道1号明发滨江新城326-327幢213、215室,"118.74948323,32.1388657698"
小香港(慕斯荟店),浦珠南路慕斯荟,"118.652375985,32.0796107087"
一芳台湾水果茶(江浦店),江浦街道城运路1-13号,"118.635204217,32.0694675817"
安氏龙虾(威尼斯店),柳洲东路威尼斯五街区幼儿园536公交站台旁,"105.584312571,30.5144617429"
老娘舅(印象汇店),大桥北路58号印象汇B1层,"118.728854198,32.1462827247"
老五烧烤,盘金华府45幢113室,"118.739945426,32.2084339166"
记德住汤包馆(明发店),明发滨江2期商业街279栋102室商铺,"118.750466515,32.1362872936"
dis咖very,南京浦口区高新开发区新锦湖路3-1号中丹园B栋一楼,"118.685092036,32.1903501948"
巴啦嘴肉蟹煲(京新广场店),柳州东路189号京新广场3楼,"118.74975643,32.1475499677"
重庆鸡公煲(天润城5街区店),百润路天润城第五街区,"118.739110416,32.1506637109"
奶酪时光休闲主题餐厅(老浦口1914店),江山路19号,"120.280770914,32.0300205259"
杰克牛排,江浦街道紫晶龙华广场慕斯荟4楼,"118.652375985,32.0796107087"
穆老九牛羊肉馆(城南店),康安路城南新村39幢101,"118.651664774,32.0650103314"
粤烩潮汕砂锅粥(京新广场店),柳洲东路189号京新广场4楼,"118.74975643,32.1475499677"
澳仔龙虾旗舰店,江山路浦泰和天下3幢8号,"118.743696001,32.1349426453"
奶奶家厨房(天润城店),天华南路大叔龙虾旁30米,"116.506843375,39.8026478348"
找食间(江浦店),浦口区团结路99号孵鹰大厦A座3楼企业家俱乐部,"118.650534399,32.0406287883"
蜀上签厕所串串(明发店),明发商业街永辉超市后面7号们右边,"118.749498384,32.1389852467"
欧麦卷饼王(江浦店),中圣南街3-15号,"118.632803256,32.0613165318"
joe’s tea(龙华店),江浦街道龙华路2号,"118.647944527,32.0769619503"
蓉小抄(高新店),丽景路8号,"118.712871437,32.1656368357"
江北小厨(天悦城店),百润路9号场天悦生活广场四楼,"117.197814036,39.1503123383"
欧贝司烘焙,江浦文德东路24号,"118.637436326,32.067387317"
